cluster_id,text,suggested_label,target,reason,self_consistency,fact_match,misweighted,hallucinated_context
85e33a094a21_s008,CAC1777 recorded 0 visits to leak-publication sites and visited 56 distinct web domains during week 2010-W26.,Grounded,1.0,All numeric facts in the sentence are accurately grounded in the provided context facts without any causal misattribution or hallucination.,0.1,0.75,1.0,0.0
b08f301d62ad_s005,"User DAE1437 logged 0 file operations, matching user DAE1437's usual baseline against a typical 0.50 file operations, alongside 0 removable device connections.",Not Grounded,0.0,"The sentence claims a typical baseline of 0.50 file operations, which is not supported by any value in the provided facts.",0.1,1.0,1.0,1.0
b12016ee83fc_s006,"Because the deviation for CJH3136 is limited exclusively to web request volume, the security risk presented by CJH3136 in week 2010-W13 appears minor.",Grounded,1.0,The sentence correctly references web request volume as the sole anomalous feature (as indicated by the evidence facts) without introducing conflicting numbers or invalid causal claims.,0.2,1.0,0.0,0.0
e74ff8f96036_s017,User ASW1918 also exceeded the typical 1 file operation recorded across 82 peers in the DesktopSoftware team.,Not Grounded,0.0,"The sentence introduces ungrounded numbers and details not present in the facts, including '1 file operation' as a typical value and '82 peers in the DesktopSoftware team'.",0.1,1.0,0.0,1.0
b075989c5cab_s009,This moderate increase in removable media transfers by user BXT2678 likely represents standard laboratory work sharing across 2 distinct workstations.,Grounded,1.0,"The numeric claim of 2 distinct workstations matches fact F005, and no causal violation is present.",0.2,1.0,1.0,0.0
eed17135f794_s011,ATT0293 recorded 6 logon events on 1 distinct workstation across 6 days with recorded activity.,Grounded,1.0,"All numerical statements in the sentence (6 logon events, 1 distinct workstation, and 6 days with recorded activity) are fully supported by the provided facts, and no unsupported causal claims are made.",0.1,0.8,1.0,0.0
83436e463b6c_s006,The 13 removable device connections and 18 file operations executed by user DBF3635 in week 2011-W09 remained within the typical baseline values of 10.50 connections and 14.50 operations for user DBF3635.,Not Grounded,0.0,The sentence introduces baseline numerical values (10.50 connections and 14.50 operations) that are not present in the provided evidence or context facts.,0.8,1.0,1.0,1.0
20e350435a49_s007,User CQC0997's 26 visits to job-search sites also substantially exceeded the peer average of 3 visits across 72 Chief Engineers in that week.,Not Grounded,0.0,The claim regarding a peer average of 3 visits across 72 Chief Engineers is not supported by the provided facts.,0.5,0.8,0.0,1.0
44d290b723b0_s005,"Outside of the 18 job-search site visits, CFS1611 showed standard routine behavior with 85 distinct web domains visited from 1 workstation over 5 active days.",Grounded,1.0,"All numerical values mentioned in the sentence (18 job-search site visits, 85 distinct web domains, 1 workstation, and 5 active days) perfectly match the provided evidence and context facts without introducing any unsupported causal links.",0.4,0.8333333333333334,0.0,0.0
016f4a97452e_s001,"During week 2010-W32, CKB0596 performed 16 file operations, which exceeded CKB0596's own typical baseline of 5.50 file operations and the typical 1 file operation observed across 101 same-role peers.",Not Grounded,0.0,"The sentence introduces several unsupported numerical claims not present in the evidence or context facts, including a baseline of 5.50 file operations, a peer baseline of 1 file operation, and a peer count of 101 same-role peers.",1.0,1.0,0.0,1.0
86f8d09edd1d_s005,The 570 web requests represent the only anomalous metric identified for DCW2405 during week 2010-W23.,Grounded,1.0,"The number 570 accurately reflects the single anomalous metric provided in the evidence facts, and no unsupported causal links are made.",0.4,0.6666666666666666,0.0,0.0
88252a0ebf0a_s013,"The execution of 7 file operations by CHS2323 is consistent with normal, low-level file management by CHS2323.",Grounded,1.0,The numeric claim of 7 file operations perfectly matches the value of 7.0 provided in evidence fact F001.,0.6,1.0,0.0,1.0
1897aeac5e55_s017,"The evidence against BHG0258 consists entirely of 23 job-search visits, which points to external employment research by BHG0258 rather than malicious behavior.",Grounded,1.0,"The numeric claim of 23 job-search visits matches the single evidence fact (F001 with value 23.0), and there are no causal misattributions or ungrounded numeric assertions.",0.2,1.0,0.0,0.0
7675774e8d7b_s001,"During week 2010-W34, CSB1660 logged 47 visits to job-search sites, which stands as the sole anomalous metric for the week.",Grounded,1.0,"The sentence accurately reports 47 visits to job-search sites matching F001, which is the only anomalous metric provided in the evidence facts.",1.0,1.0,0.0,0.0
f967d15743fe_s006,"DBC3871 maintained baseline levels across all other observed areas, logging 42 file operations, 22 removable device connections, and 7 days with recorded activity.",Grounded,1.0,All numeric values and corresponding metrics in the sentence perfectly match the provided context facts without any ungrounded causal claims.,0.4,1.0,0.0,1.0
c494232cca06_s010,User AGS2462 maintained consistent working habits with 5 days with recorded activity and logons occurring at hour 9.,Grounded,1.0,"The sentence accurately reflects the facts: 5 days with recorded activity (F006) and logons occurring at hour 9 (earliest logon at hour 9.0 per F007 and latest logon at hour 9.0 per F008), with no causal violations or hallucinated metrics.",0.3,0.75,1.0,0.0
84f1292fadaf_s004,"While AME1361 exhibited elevated browsing to job-search sites, AME1361 recorded 0 visits to leak-publication sites and had 71 distinct web domains visited.",Grounded,1.0,The sentence accurately reflects the evidence fact of elevated browsing to job-search sites and correctly states the numerical values for visits to leak-publication sites (0) and distinct web domains visited (71) without introducing false causality.,0.4,0.6666666666666666,1.0,0.0
1ea5c5d5e3c8_s017,"The observed 19 job-search site visits suggest CSL0428 engaged in job hunting, though the threat level remains minimal without any associated data mishandling by CSL0428.",Grounded,1.0,"The numeric claim of 19 job-search site visits matches F001, and there are no causal violations or hallucinated facts.",0.6,1.0,0.0,0.0
cc5c423bec2b_s003,CMW0437 maintained standard routine metrics with 5 active days and logons between hour 7 and hour 15 alongside CMW0437's 23 job-search visits.,Grounded,1.0,"All stated numeric facts (5 active days, logon hours between 7 and 15, and 23 job-search visits) correctly match the provided evidence and context facts without introducing unsupported causal links.",0.3,1.0,0.0,0.0
fded78dbd9ee_s008,The volume of 39 visits to job-search sites by AEP1930 is well above the personal typical count of 3 visits and the peer typical count of 3 visits across 82 peers.,Not Grounded,0.0,"The sentence contains numbers and comparisons (personal typical count of 3 visits, peer typical count of 3 visits, and 82 peers) that are not present in the provided facts.",1.0,1.0,0.0,1.0
ae6a93d830af_s020,"The 22 visits to job-search sites point to prospective job hunting by CBM1814, although the general risk profile remains low due to otherwise routine system usage.",Grounded,1.0,"The numeric claim of 22 visits to job-search sites accurately matches fact F001, and there are no incorrect causal attributions or unsupported numeric claims.",0.2,1.0,0.0,0.0
a2fb2191be7b_s005,User AMJ2374 likely engaged in personal employment browsing during working hours without broader signs of hostile activity.,Grounded,1.0,"The sentence provides a qualitative summary consistent with the evidence of job-search browsing and absence of malicious indicator activity, containing no incorrect numbers or invalid causal claims.",0.3,0.5,0.0,0.0
5f61751437c5_s016,The evidence for CIY1654 remains thin because a total of 26 file operations is relatively minor in absolute terms.,Grounded,1.0,"The numeric claim of 26 file operations accurately reflects F001, and no unsupported causal connections or hallucinated numbers are present.",1.0,1.0,0.0,0.0
4965be8169e0_s005,User ALC1060 also visited 67 distinct web domains across 17 distinct workstations over 5 days of recorded activity during the week.,Grounded,1.0,"All facts cited in the sentence (67 distinct web domains, 17 distinct workstations, and 5 days of recorded activity) match the provided context facts accurately without any ungrounded causal claims.",0.1,0.8,1.0,0.0
f65f20240f2a_s004,"Given the modest total count of 15 file operations alongside baseline web and logon activity, this activity by user ACB3123 most likely reflects a minor, legitimate task variation rather than suspicious behavior.",Grounded,1.0,"The sentence mentions 15 file operations, which accurately matches the evidence fact F001 (15.0), and generally references baseline web and logon activity without misrepresenting numbers or making invalid causal claims.",1.0,1.0,0.0,1.0
9e0a605ce848_s003,"AHK1988 maintained standard baseline behavior elsewhere with 0 visits to leak-publication sites, 0 visits to cloud-storage sites, and 80 distinct web domains visited during week 2010-W17.",Grounded,1.0,"All numeric values in the sentence (0 visits to leak-publication sites, 0 visits to cloud-storage sites, and 80 distinct web domains visited) perfectly match the context facts, and there are no unsupported causal claims.",0.2,1.0,0.0,1.0
85388c83908c_s004,"ATT0293 maintained standard workplace activity with 6 logon events, 0 removable device connections, and 0 visits to leak-publication sites during week 2010-W12.",Grounded,1.0,"All numerical values mentioned in the sentence (6 logon events, 0 removable device connections, and 0 visits to leak-publication sites) match the provided facts exactly, and no invalid causal claims are made.",0.2,1.0,1.0,0.0
685d41cc4552_s004,"Because BHM0430 shows no other suspicious data movement or access anomalies, BHM0430 engaging in personal job searching appears to be the most likely explanation for the 26 job-search site visits.",Grounded,1.0,"The number 26 accurately reflects the recorded 26 visits to job-search sites, and the sentence does not misattribute causation or contradict the provided facts.",0.6,1.0,0.0,0.0
